,summonerName,matchId,champion,win
4094,정점의 피지컬,KR_6627230714,MonkeyKing,True
4095,정점의 피지컬,KR_6626713276,LeeSin,True
4096,정점의 피지컬,KR_6626192516,Yasuo,False
4097,정점의 피지컬,KR_6625061672,Poppy,True
4098,정점의 피지컬,KR_6625005425,Poppy,True
4099,정점의 피지컬,KR_6624944327,Poppy,True
4100,정점의 피지컬,KR_6624881227,Rumble,True
4101,정점의 피지컬,KR_6624834511,Poppy,True
4102,정점의 피지컬,KR_6623422943,Vladimir,True
4103,정점의 피지컬,KR_6623219437,Gragas,True
4104,정점의 피지컬,KR_6623129431,Akali,False
4105,정점의 피지컬,KR_6622715471,Poppy,True
4106,정점의 피지컬,KR_6620744374,Nautilus,True
4107,정점의 피지컬,KR_6620694212,Renekton,False
4108,정점의 피지컬,KR_6620640719,Poppy,True
4109,정점의 피지컬,KR_6620628083,Ezreal,False
4110,정점의 피지컬,KR_6620595819,Rumble,True
4111,정점의 피지컬,KR_6620580597,Renekton,True
4112,정점의 피지컬,KR_6620566756,Renekton,False
4113,정점의 피지컬,KR_6618990436,Gragas,True
4114,정점의 피지컬,KR_6618712105,Poppy,True
4115,정점의 피지컬,KR_6618684661,Rumble,False
4116,정점의 피지컬,KR_6616360828,Rakan,True
4117,정점의 피지컬,KR_6615015007,Rakan,False
4118,정점의 피지컬,KR_6614969971,Rell,True
4119,정점의 피지컬,KR_6613351073,Braum,True
4120,정점의 피지컬,KR_6613321131,Lissandra,False
4121,정점의 피지컬,KR_6613283041,Sylas,True
4122,정점의 피지컬,KR_6613262458,Annie,False
4123,정점의 피지컬,KR_6613249081,Annie,True
4124,정점의 피지컬,KR_6613222646,Poppy,True
4125,정점의 피지컬,KR_6613208942,Poppy,False
4126,정점의 피지컬,KR_6613134998,Vex,True
4127,정점의 피지컬,KR_6613109695,Poppy,False
4128,정점의 피지컬,KR_6613079901,Rumble,False
4129,정점의 피지컬,KR_6613042200,Rell,False
4130,정점의 피지컬,KR_6612971001,Braum,True
4131,정점의 피지컬,KR_6612924092,Rakan,False
4132,정점의 피지컬,KR_6612859430,Rell,True
4133,정점의 피지컬,KR_6611388761,Nautilus,True
4134,정점의 피지컬,KR_6611369559,Rell,True
4135,정점의 피지컬,KR_6611345529,Rakan,False
4136,정점의 피지컬,KR_6611337507,Rakan,True
4137,정점의 피지컬,KR_6611310852,Rakan,True
4138,정점의 피지컬,KR_6609219152,Braum,True
4139,정점의 피지컬,KR_6609140485,Rakan,True
4140,정점의 피지컬,KR_6608982571,Rakan,True
4141,정점의 피지컬,KR_6608955398,Leona,True
4142,정점의 피지컬,KR_6608908140,Rell,True
4143,정점의 피지컬,KR_6608889648,Akali,True
4144,정점의 피지컬,KR_6606411399,Rakan,True
4145,정점의 피지컬,KR_6606403668,Rakan,True
4146,정점의 피지컬,KR_6606269194,Poppy,True
4147,정점의 피지컬,KR_6606199404,Poppy,True
4148,정점의 피지컬,KR_6606084791,Udyr,False
4149,정점의 피지컬,KR_6606047604,Zac,False
4150,정점의 피지컬,KR_6606017924,Trundle,False
4151,정점의 피지컬,KR_6605987822,Naafiri,False
4152,정점의 피지컬,KR_6605834024,Gragas,False
4153,정점의 피지컬,KR_6605675360,Rakan,True
4154,정점의 피지컬,KR_6604337124,Rell,True
4155,정점의 피지컬,KR_6604295300,Rell,True
4156,정점의 피지컬,KR_6604249777,Karthus,False
4157,프로가하고싶어요,KR_6638051660,Kaisa,True
4158,프로가하고싶어요,KR_6637991328,Vayne,True
4159,프로가하고싶어요,KR_6637946471,Vayne,True
4160,프로가하고싶어요,KR_6637909390,Jinx,False
4161,프로가하고싶어요,KR_6637875251,Pyke,True
4162,프로가하고싶어요,KR_6637714484,Vayne,False
4163,프로가하고싶어요,KR_6637666387,Aphelios,True
4164,프로가하고싶어요,KR_6637632238,Zeri,False
4165,프로가하고싶어요,KR_6637577953,Jayce,False
4166,프로가하고싶어요,KR_6637488859,Xayah,False
4167,프로가하고싶어요,KR_6636337782,Vayne,True
4168,프로가하고싶어요,KR_6636264978,Vayne,True
4169,프로가하고싶어요,KR_6636184547,Gragas,False
4170,프로가하고싶어요,KR_6636143094,Nilah,True
4171,프로가하고싶어요,KR_6635648172,Kaisa,True
4172,프로가하고싶어요,KR_6635616217,Lissandra,True
4173,프로가하고싶어요,KR_6635605096,MasterYi,False
4174,프로가하고싶어요,KR_6635565421,Jayce,True
4175,프로가하고싶어요,KR_6635539167,Samira,False
4176,프로가하고싶어요,KR_6635489700,Samira,True
4177,프로가하고싶어요,KR_6635448272,Lucian,True
4178,프로가하고싶어요,KR_6635197292,Annie,False
4179,프로가하고싶어요,KR_6634016032,Vayne,True
4180,프로가하고싶어요,KR_6633960115,Vayne,True
4181,프로가하고싶어요,KR_6633908306,Varus,False
4182,프로가하고싶어요,KR_6633834407,Vayne,True
4183,프로가하고싶어요,KR_6633596576,Varus,True
4184,프로가하고싶어요,KR_6633585578,Vayne,True
4185,프로가하고싶어요,KR_6633565958,Samira,True
4186,프로가하고싶어요,KR_6633557814,Zeri,True
4187,프로가하고싶어요,KR_6633555166,Varus,False
4188,프로가하고싶어요,KR_6633538280,Gragas,True
4189,프로가하고싶어요,KR_6633507834,Varus,False
4190,프로가하고싶어요,KR_6632707135,Annie,False
4191,프로가하고싶어요,KR_6632627411,Annie,False
4192,프로가하고싶어요,KR_6632558703,Varus,True
4193,프로가하고싶어요,KR_6632526570,Varus,True
4194,프로가하고싶어요,KR_6632430423,Kaisa,False
4195,프로가하고싶어요,KR_6632400337,Vayne,False
4196,프로가하고싶어요,KR_6632263859,Zeri,True
4197,프로가하고싶어요,KR_6632213534,Vayne,False
4198,프로가하고싶어요,KR_6632172832,Pyke,False
4199,프로가하고싶어요,KR_6632130122,Samira,False
4200,프로가하고싶어요,KR_6631710064,Zeri,True
4201,프로가하고싶어요,KR_6631689613,Vayne,False
4202,프로가하고싶어요,KR_6631672603,Lucian,False
4203,프로가하고싶어요,KR_6631021668,Vayne,True
4204,프로가하고싶어요,KR_6630802353,Samira,True
4205,프로가하고싶어요,KR_6630719357,Varus,True
4206,프로가하고싶어요,KR_6630659484,Vayne,False
4207,프로가하고싶어요,KR_6630503092,Vayne,True
4208,프로가하고싶어요,KR_6630346598,Zeri,True
4209,프로가하고싶어요,KR_6630280906,Vayne,True
4210,프로가하고싶어요,KR_6630263015,Vayne,False
4211,프로가하고싶어요,KR_6630221372,Alistar,True
4212,프로가하고싶어요,KR_6630182098,Caitlyn,True
4213,프로가하고싶어요,KR_6629993408,Samira,False
4214,프로가하고싶어요,KR_6629981519,Samira,True
4215,프로가하고싶어요,KR_6629961674,Varus,True
4216,프로가하고싶어요,KR_6629947096,Vayne,False
4217,프로가하고싶어요,KR_6629919415,Vayne,True
4218,프로가하고싶어요,KR_6629894998,Aphelios,False
4219,프로가하고싶어요,KR_6629860659,Vayne,False
4220,프로가하고싶어요,KR_6629830800,Kaisa,False
4221,프로가하고싶어요,KR_6628713685,Vayne,False
4222,프로가하고싶어요,KR_6628647283,Caitlyn,False
4223,프로가하고싶어요,KR_6628573470,Vayne,False
4224,프로가하고싶어요,KR_6628519269,Vayne,True
4225,프로가하고싶어요,KR_6628458417,Aphelios,False
4226,프로가하고싶어요,KR_6628416439,Vayne,False
4227,프로가하고싶어요,KR_6628370931,Annie,True
4228,프로가하고싶어요,KR_6628333574,Varus,False
4229,프로가하고싶어요,KR_6628279812,LeeSin,False
4230,프로가하고싶어요,KR_6628283074,LeeSin,True
4231,프로가하고싶어요,KR_6628261311,Vayne,True
4232,프로가하고싶어요,KR_6628227719,Ashe,False
4233,프로가하고싶어요,KR_6628198960,Vayne,False
4234,프로가하고싶어요,KR_6628182867,Vayne,True
4235,프로가하고싶어요,KR_6628151276,Pyke,False
4236,프로가하고싶어요,KR_6628102313,Kaisa,False
4237,프로가하고싶어요,KR_6626772622,Vayne,True
4238,프로가하고싶어요,KR_6626738147,Kaisa,False
4239,프로가하고싶어요,KR_6626701948,Aphelios,True
4240,프로가하고싶어요,KR_6626530996,Ezreal,True
4241,프로가하고싶어요,KR_6626534164,Ashe,True
4242,프로가하고싶어요,KR_6626508937,Ashe,True
4243,프로가하고싶어요,KR_6626491013,Vayne,True
4244,프로가하고싶어요,KR_6626453494,Leona,False
4245,프로가하고싶어요,KR_6626407477,Kaisa,False
4246,프로가하고싶어요,KR_6626387028,Aphelios,False
4247,프로가하고싶어요,KR_6626291965,Zed,True
4248,프로가하고싶어요,KR_6626245902,Jinx,True
4249,프로가하고싶어요,KR_6626207723,Irelia,False
4250,프로가하고싶어요,KR_6626096773,Gragas,True
4251,프로가하고싶어요,KR_6624821009,Kaisa,True
4252,프로가하고싶어요,KR_6624710552,Jhin,False
4253,프로가하고싶어요,KR_6624699744,Ivern,True
4254,프로가하고싶어요,KR_6624687481,Aphelios,True
4255,프로가하고싶어요,KR_6624649596,Leona,True
4256,ko0k,KR_6638165231,Jax,False
4257,ko0k,KR_6637577953,Yone,True
4258,ko0k,KR_6637334752,Renekton,False
4259,ko0k,KR_6637236335,Gangplank,True
4260,ko0k,KR_6637109194,Kennen,True
4261,ko0k,KR_6635252591,Fiora,False
4262,ko0k,KR_6634844811,Kennen,False
4263,ko0k,KR_6634165451,Aatrox,False
4264,ko0k,KR_6634063408,Renekton,True
4265,ko0k,KR_6633344378,KSante,False
4266,ko0k,KR_6633257237,Renekton,False
4267,ko0k,KR_6633171924,KSante,True
4268,ko0k,KR_6630985910,Gnar,False
4269,ko0k,KR_6630925266,Rumble,False
4270,ko0k,KR_6630813710,Renekton,False
4271,ko0k,KR_6630744982,Renekton,True
4272,ko0k,KR_6630485146,Fiora,True
4273,ko0k,KR_6630399973,Fiora,True
4274,ko0k,KR_6630333869,Sejuani,False
4275,ko0k,KR_6629736884,Yone,True
4276,ko0k,KR_6629314192,Renekton,True
4277,ko0k,KR_6629257360,Quinn,True
4278,ko0k,KR_6629188108,Kennen,True
4279,ko0k,KR_6629127804,Gragas,False
4280,ko0k,KR_6629036212,Fiora,True
4281,ko0k,KR_6628717589,Gangplank,True
4282,ko0k,KR_6628662348,Renekton,False
4283,ko0k,KR_6628583979,Lucian,True
4284,ko0k,KR_6628536590,Azir,False
4285,ko0k,KR_6628000720,Jax,True
4286,ko0k,KR_6627918564,Kennen,True
4287,ko0k,KR_6627761508,Vayne,True
4288,ko0k,KR_6627527069,Yone,True
4289,ko0k,KR_6627430316,KSante,True
4290,ko0k,KR_6627060974,Yone,False
4291,ko0k,KR_6626904725,Fiora,True
4292,ko0k,KR_6626826370,Gragas,True
4293,ko0k,KR_6626438194,Yone,False
4294,ko0k,KR_6626396610,Renekton,True
4295,ko0k,KR_6626370314,Yone,False
4296,ko0k,KR_6626248926,Azir,True
4297,ko0k,KR_6625757728,Yone,True
4298,ko0k,KR_6625598672,Fiora,False
4299,ko0k,KR_6625498798,Renekton,True
4300,ko0k,KR_6625433665,Azir,True
4301,ko0k,KR_6625389593,Gragas,False
4302,ko0k,KR_6624002782,Aatrox,False
4303,ko0k,KR_6623888733,Yone,True
4304,ko0k,KR_6623783544,Karma,True
4305,ko0k,KR_6623365178,Aatrox,False
4306,ko0k,KR_6622567276,KSante,True
4307,ko0k,KR_6622527946,Fiora,True
4308,ko0k,KR_6622506102,KSante,False
4309,ko0k,KR_6622461779,Yone,True
4310,ko0k,KR_6622420271,Kennen,True
4311,ko0k,KR_6622376225,Gangplank,False
4312,ko0k,KR_6622038968,Jayce,True
4313,ko0k,KR_6621943647,Irelia,True
4314,ko0k,KR_6621616392,Renekton,True
4315,ko0k,KR_6620481446,Yone,True
4316,ko0k,KR_6620462014,Yone,True
4317,ko0k,KR_6619420442,Ziggs,True
4318,ko0k,KR_6619378619,Xerath,False
4319,ko0k,KR_6619106249,Yone,False
4320,ko0k,KR_6619001627,Yone,True
4321,ko0k,KR_6618628134,Yone,True
4322,ko0k,KR_6618604809,Yone,True
4323,ko0k,KR_6618548228,Fiora,False
4324,ko0k,KR_6618519170,KSante,False
4325,ko0k,KR_6618484091,Gangplank,True
4326,ko0k,KR_6618333598,Yone,True
4327,ko0k,KR_6618247530,KSante,True
4328,ko0k,KR_6618179146,Yone,True
4329,ko0k,KR_6617765574,Renekton,False
4330,ko0k,KR_6617713541,Gragas,False
4331,ko0k,KR_6617649760,Yone,True
4332,ko0k,KR_6617532786,Karma,True
4333,ko0k,KR_6617364683,Kennen,True
4334,ko0k,KR_6617323029,Jayce,True
4335,ko0k,KR_6617258436,Fiora,False
4336,ko0k,KR_6617230085,Aatrox,True
4337,ko0k,KR_6617175210,Kennen,False
4338,ko0k,KR_6617136730,Fiora,True
4339,ko0k,KR_6616601517,Rumble,True
4340,ko0k,KR_6616543140,Renekton,True
4341,ko0k,KR_6616467077,Gnar,True
4342,ko0k,KR_6616177835,Yone,False
4343,ko0k,KR_6616113095,Renekton,True
4344,ko0k,KR_6616002642,Aatrox,False
4345,ko0k,KR_6615855394,Aatrox,True
4346,ko0k,KR_6615804676,Renekton,True
4347,ko0k,KR_6615756169,Jax,True
4348,ko0k,KR_6615624101,Fiora,False
4349,ko0k,KR_6615510889,Gangplank,True
4350,ko0k,KR_6615450751,Fiora,True
4351,ko0k,KR_6615394696,Fiora,True
4352,ko0k,KR_6614072249,Renekton,False
4353,ko0k,KR_6614008811,Quinn,True
4354,ko0k,KR_6613741558,Irelia,False
4355,waywode,KR_6633469030,Thresh,False
4356,waywode,KR_6633416305,Leblanc,True
4357,waywode,KR_6632438076,Tristana,False
4358,waywode,KR_6632378084,Leblanc,True
4359,waywode,KR_6631597170,Nautilus,False
4360,waywode,KR_6631541397,Neeko,True
4361,waywode,KR_6631482761,Tristana,False
4362,waywode,KR_6631401073,Poppy,True
4363,waywode,KR_6631323890,Azir,True
4364,waywode,KR_6631209766,Tristana,True
4365,waywode,KR_6631143710,Tristana,False
4366,waywode,KR_6631070541,Tristana,False
4367,waywode,KR_6629908716,Leblanc,False
4368,waywode,KR_6629880515,Poppy,True
4369,waywode,KR_6629823173,Azir,True
4370,waywode,KR_6629755345,Tristana,True
4371,waywode,KR_6629682036,Tristana,True
4372,waywode,KR_6629619336,Leblanc,True
4373,waywode,KR_6628102313,Tristana,False
4374,waywode,KR_6628062050,Tristana,True
4375,waywode,KR_6628012492,Jayce,False
4376,waywode,KR_6627963177,Tristana,False
4377,waywode,KR_6627850514,Tristana,False
4378,waywode,KR_6627730808,Tristana,False
4379,waywode,KR_6627614473,Tristana,False
4380,waywode,KR_6627123129,Tristana,False
4381,waywode,KR_6627087147,Tristana,True
4382,waywode,KR_6627045529,Tristana,True
4383,waywode,KR_6622567276,Tristana,True
4384,waywode,KR_6622523889,Poppy,False
4385,waywode,KR_6622482787,Tristana,False
4386,waywode,KR_6622422635,Tristana,False
4387,waywode,KR_6622376225,Tristana,True
4388,waywode,KR_6621314982,Tristana,True
4389,waywode,KR_6621229394,Annie,True
4390,waywode,KR_6621092874,Neeko,True
4391,waywode,KR_6621039326,Viktor,False
4392,waywode,KR_6620420978,Leblanc,False
4393,waywode,KR_6620239914,Neeko,False
4394,waywode,KR_6620157990,Renekton,True
4395,waywode,KR_6620088470,Jayce,False
4396,waywode,KR_6620023557,Gragas,True
4397,waywode,KR_6619925780,Syndra,True
4398,waywode,KR_6619790360,Tristana,True
4399,waywode,KR_6619554501,Azir,True
4400,waywode,KR_6618481234,Tristana,True
4401,waywode,KR_6618404872,Leblanc,True
4402,waywode,KR_6616820037,Tristana,False
4403,waywode,KR_6616749781,Neeko,False
4404,waywode,KR_6615018028,Viktor,True
4405,waywode,KR_6614989795,Leblanc,False
4406,waywode,KR_6614970536,Tristana,True
4407,waywode,KR_6614936480,Annie,True
4408,waywode,KR_6614894050,Neeko,False
4409,waywode,KR_6614806770,Jayce,False
4410,waywode,KR_6614762217,Tristana,False
4411,waywode,KR_6614664798,Azir,True
4412,waywode,KR_6613095828,Tristana,False
4413,waywode,KR_6613071209,Poppy,True
4414,waywode,KR_6613022541,Yone,True
4415,waywode,KR_6612983547,Cassiopeia,False
4416,waywode,KR_6612903462,Cassiopeia,True
4417,waywode,KR_6612809256,Akali,False
4418,waywode,KR_6612720143,Annie,True
4419,waywode,KR_6612604168,Poppy,False
4420,waywode,KR_6612212003,Gwen,True
4421,waywode,KR_6611932844,Yone,True
4422,waywode,KR_6611880409,Tristana,True
4423,waywode,KR_6611832197,Tristana,True
4424,waywode,KR_6611764884,Azir,False
4425,waywode,KR_6611205704,Leblanc,True
4426,waywode,KR_6611183386,Azir,False
4427,waywode,KR_6611142790,Jayce,True
4428,waywode,KR_6611100455,Tristana,False
4429,waywode,KR_6611052427,Yone,True
4430,waywode,KR_6611001592,Ahri,True
4431,waywode,KR_6610941687,Akali,True
4432,waywode,KR_6610873616,Azir,True
4433,waywode,KR_6610771864,Tristana,False
4434,waywode,KR_6610645841,Ahri,True
4435,waywode,KR_6609871663,Heimerdinger,True
4436,waywode,KR_6608786271,Jayce,True
4437,waywode,KR_6608747559,Renekton,True
4438,waywode,KR_6608695768,Annie,True
4439,waywode,KR_6608633695,Leblanc,True
4440,waywode,KR_6608564058,Ahri,False
4441,waywode,KR_6608433942,Ahri,True
4442,waywode,KR_6608335584,Jayce,True
4443,waywode,KR_6608187698,Darius,True
4444,waywode,KR_6608087114,Sylas,True
4445,waywode,KR_6607412319,Jayce,False
4446,waywode,KR_6607340418,Tristana,True
4447,waywode,KR_6606301387,Tristana,True
4448,waywode,KR_6606265415,Annie,False
4449,waywode,KR_6606202413,Tristana,True
4450,waywode,KR_6606123070,Akali,False
4451,waywode,KR_6606055071,Poppy,True
4452,waywode,KR_6605989872,Renekton,True
4453,waywode,KR_6605852646,Neeko,False
4454,pft,KR_6636402545,Lucian,True
4455,pft,KR_6636317225,Ivern,False
4456,pft,KR_6635523502,Jax,False
4457,pft,KR_6635488315,Jax,False
4458,pft,KR_6635430294,Fiora,True
4459,pft,KR_6633508102,Rumble,False
4460,pft,KR_6633171924,Renekton,False
4461,pft,KR_6633060161,Gragas,True
4462,pft,KR_6632648028,Gangplank,True
4463,pft,KR_6632586451,Alistar,True
4464,pft,KR_6632538891,Maokai,True
4465,pft,KR_6632483181,Syndra,True
4466,pft,KR_6631945040,Ivern,True
4467,pft,KR_6631646799,Aatrox,False
4468,pft,KR_6631617689,Rumble,True
4469,pft,KR_6631578791,Aatrox,False
4470,pft,KR_6629929933,Quinn,False
4471,pft,KR_6629908716,Aatrox,True
4472,pft,KR_6629879392,Aatrox,False
4473,pft,KR_6629833731,Fiora,False
4474,pft,KR_6629791561,Kennen,False
4475,pft,KR_6629723370,Fiora,True
4476,pft,KR_6628845763,Rumble,True
4477,pft,KR_6628489989,Fiora,True
4478,pft,KR_6628234706,Rumble,True
4479,pft,KR_6628198960,KSante,False
4480,pft,KR_6628169843,Renekton,True
4481,pft,KR_6628134273,Rakan,True
4482,pft,KR_6626465768,Jax,False
4483,pft,KR_6625415233,Quinn,False
4484,pft,KR_6625336106,Renekton,True
4485,pft,KR_6624674275,Fiora,True
4486,pft,KR_6624632730,Jayce,True
4487,pft,KR_6624607795,Jax,True
4488,pft,KR_6624581290,KSante,False
4489,pft,KR_6624543899,Aatrox,True
4490,pft,KR_6624489267,Rumble,True
4491,pft,KR_6624444490,Jax,True
4492,pft,KR_6624404108,Gragas,False
4493,pft,KR_6624321969,Renekton,True
4494,pft,KR_6622604668,Rumble,True
4495,pft,KR_6622580261,Renekton,True
4496,pft,KR_6622547374,Neeko,True
4497,pft,KR_6620900102,KSante,False
4498,pft,KR_6620851395,KSante,True
4499,pft,KR_6620435909,Fiora,True
4500,pft,KR_6620347978,KSante,False
4501,pft,KR_6620295424,Renekton,True
4502,pft,KR_6620253318,KSante,False
4503,pft,KR_6620098978,Aatrox,True
4504,pft,KR_6620050066,Heimerdinger,True
4505,pft,KR_6620003227,Vayne,True
4506,pft,KR_6619945726,Camille,True
4507,pft,KR_6619902244,Kaisa,True
4508,pft,KR_6618196146,Jax,True
4509,pft,KR_6618155751,Ivern,False
4510,pft,KR_6618120116,Alistar,True
4511,pft,KR_6618078372,Ashe,False
4512,pft,KR_6618028322,Zeri,True
4513,pft,KR_6617880067,Jax,True
4514,pft,KR_6617818113,Rumble,False
4515,pft,KR_6617738316,Jayce,True
4516,pft,KR_6617691836,Aatrox,True
4517,pft,KR_6617643713,KSante,True
4518,pft,KR_6617532786,Poppy,False
4519,pft,KR_6617488098,Aatrox,True
4520,pft,KR_6617440317,Jhin,True
4521,pft,KR_6617130983,Kaisa,True
4522,pft,KR_6616768859,Renekton,False
4523,pft,KR_6616606755,Fiora,True
4524,pft,KR_6614972709,Renekton,True
4525,pft,KR_6614946746,Jax,False
4526,pft,KR_6613703276,Renekton,False
4527,pft,KR_6613168816,Renekton,True
4528,pft,KR_6613151979,Jax,True
4529,pft,KR_6613145019,Rumble,True
4530,pft,KR_6613115725,Jax,True
4531,pft,KR_6613095274,Jayce,False
4532,pft,KR_6613076132,Kennen,False
4533,pft,KR_6613015596,Tristana,False
4534,pft,KR_6612971001,Renekton,False
4535,pft,KR_6612911258,Rumble,True
4536,pft,KR_6611225546,Jax,False
4537,pft,KR_6611205577,Rumble,False
4538,pft,KR_6611183386,Alistar,True
4539,pft,KR_6611155335,Jax,True
4540,pft,KR_6611120852,Jax,False
4541,pft,KR_6611092650,Jax,True
4542,pft,KR_6611043007,Jax,True
4543,pft,KR_6610982400,Jax,False
4544,pft,KR_6606346160,Gangplank,True
4545,pft,KR_6606293893,Annie,True
4546,pft,KR_6606269072,Jax,False
4547,pft,KR_6606189435,Jax,True
4548,pft,KR_6606042717,Rumble,True
4549,pft,KR_6605976922,Aatrox,True
4550,pft,KR_6605897941,Jax,True
4551,pft,KR_6605425883,Jax,True
4552,pft,KR_6605310715,Rumble,False
4553,hydzs,KR_6637386258,Xayah,False
4554,hydzs,KR_6637304331,Sylas,True
4555,hydzs,KR_6635665590,Sylas,True
4556,hydzs,KR_6635662101,Kaisa,False
4557,hydzs,KR_6635648172,Ezreal,False
4558,hydzs,KR_6635634077,Sylas,True
4559,hydzs,KR_6635588181,Ezreal,True
4560,hydzs,KR_6635536559,Sylas,False
4561,hydzs,KR_6635483443,Sylas,True
4562,hydzs,KR_6635437230,Leblanc,False
4563,hydzs,KR_6635353879,Leblanc,True
4564,hydzs,KR_6635318099,Tristana,False
4565,hydzs,KR_6635230030,Ahri,False
4566,hydzs,KR_6635145045,Tristana,True
4567,hydzs,KR_6635055268,Jayce,False
4568,hydzs,KR_6634887790,Jayce,True
4569,hydzs,KR_6632297972,Yone,True
4570,hydzs,KR_6631572201,Zeri,True
4571,hydzs,KR_6631507639,Leblanc,True
4572,hydzs,KR_6631467830,Jayce,False
4573,hydzs,KR_6631401073,Tristana,False
4574,hydzs,KR_6631323890,Aatrox,True
4575,hydzs,KR_6631237261,Tristana,True
4576,hydzs,KR_6629948419,Taliyah,True
4577,hydzs,KR_6629920487,Zeri,True
4578,hydzs,KR_6629880515,Jayce,False
4579,hydzs,KR_6629851257,Jayce,True
4580,hydzs,KR_6629811134,Zeri,False
4581,hydzs,KR_6629732865,Zeri,True
4582,hydzs,KR_6629667599,Kaisa,False
4583,hydzs,KR_6629583869,Taliyah,False
4584,hydzs,KR_6629501768,Leblanc,False
4585,hydzs,KR_6629420232,Tristana,True
4586,hydzs,KR_6629338188,Leblanc,False
4587,hydzs,KR_6628969203,Zeri,True
4588,hydzs,KR_6628893941,Taliyah,False
4589,hydzs,KR_6628607812,Jayce,False
4590,hydzs,KR_6628267915,Leblanc,True
4591,hydzs,KR_6628261311,Sylas,False
4592,hydzs,KR_6628234706,Jayce,True
4593,hydzs,KR_6628198960,Ahri,False
4594,hydzs,KR_6628169843,Taliyah,True
4595,hydzs,KR_6628141108,Viego,True
4596,hydzs,KR_6628094087,Sylas,True
4597,hydzs,KR_6628050080,Sylas,True
4598,hydzs,KR_6627940252,Jayce,True
4599,hydzs,KR_6627857294,Neeko,False
4600,hydzs,KR_6627175747,Azir,False
4601,hydzs,KR_6627123129,Jayce,True
4602,hydzs,KR_6626881050,Jayce,True
4603,hydzs,KR_6626810859,LeeSin,False
4604,hydzs,KR_6626137119,Sylas,False
4605,hydzs,KR_6626050314,Tristana,False
4606,hydzs,KR_6625395428,Sylas,True
4607,hydzs,KR_6624632730,Sylas,True
4608,hydzs,KR_6624597671,Kaisa,True
4609,hydzs,KR_6624571331,Leblanc,True
4610,hydzs,KR_6624473701,Leblanc,True
4611,hydzs,KR_6624419591,Zeri,True
4612,hydzs,KR_6624338243,Sylas,False
4613,hydzs,KR_6624269748,Aatrox,False
4614,hydzs,KR_6624188563,Sylas,True
4615,hydzs,KR_6624095780,Leblanc,True
4616,hydzs,KR_6624026561,Sylas,False
4617,hydzs,KR_6623952719,Tristana,False
4618,hydzs,KR_6623514243,Yasuo,True
4619,hydzs,KR_6621288841,Samira,True
4620,hydzs,KR_6621220880,Kaisa,True
4621,hydzs,KR_6620552764,Sylas,True
4622,hydzs,KR_6620513611,Jayce,False
4623,hydzs,KR_6620498230,Sylas,True
4624,hydzs,KR_6620463417,Sylas,True
4625,hydzs,KR_6620369422,Sylas,True
4626,hydzs,KR_6620335460,Sylas,True
4627,hydzs,KR_6619879179,Leblanc,False
4628,hydzs,KR_6619825107,Neeko,True
4629,hydzs,KR_6619329160,Sylas,True
4630,hydzs,KR_6619280568,Azir,True
4631,hydzs,KR_6618330534,Jayce,True
4632,hydzs,KR_6618270785,Leblanc,False
4633,hydzs,KR_6618210332,Jayce,False
4634,hydzs,KR_6618145418,Tristana,False
4635,hydzs,KR_6617519585,Leblanc,True
4636,hydzs,KR_6616849719,Zeri,True
4637,hydzs,KR_6616834583,Lucian,False
4638,hydzs,KR_6616820295,Leblanc,True
4639,hydzs,KR_6616798782,Yone,False
4640,hydzs,KR_6616761977,Tristana,False
4641,hydzs,KR_6616740253,Neeko,True
4642,hydzs,KR_6616652973,Leblanc,False
4643,hydzs,KR_6616396663,Tristana,True
4644,hydzs,KR_6616293084,Kaisa,False
4645,hydzs,KR_6615722550,Lissandra,True
4646,hydzs,KR_6615402958,Kaisa,True
4647,hydzs,KR_6614926379,Jayce,True
4648,hydzs,KR_6614899176,Jayce,True
4649,hydzs,KR_6614847573,Tristana,True
4650,hydzs,KR_6614815039,Tristana,False
4651,hydzs,KR_6614753125,Tristana,True
4652,핑크 비버,KR_6637674626,Braum,True
4653,핑크 비버,KR_6637221461,Alistar,True
4654,핑크 비버,KR_6637098285,Alistar,True
4655,핑크 비버,KR_6636994884,Rakan,False
4656,핑크 비버,KR_6635550886,Poppy,False
4657,핑크 비버,KR_6635541551,Kaisa,True
4658,핑크 비버,KR_6635525046,Camille,True
4659,핑크 비버,KR_6635492745,Jayce,False
4660,핑크 비버,KR_6635117108,Jayce,True
4661,핑크 비버,KR_6635070584,Kaisa,False
4662,핑크 비버,KR_6633450520,Blitzcrank,True
4663,핑크 비버,KR_6633405619,Rakan,True
4664,핑크 비버,KR_6633374274,Nautilus,False
4665,핑크 비버,KR_6633323202,Rakan,True
4666,핑크 비버,KR_6633250336,Rell,False
4667,핑크 비버,KR_6633179297,Renata,False
4668,핑크 비버,KR_6633117323,Rell,False
4669,핑크 비버,KR_6628055716,Nautilus,True
4670,핑크 비버,KR_6627410199,Rakan,True
4671,핑크 비버,KR_6627362089,Nautilus,True
4672,핑크 비버,KR_6627312062,Rakan,True
4673,핑크 비버,KR_6627238660,Leona,False
4674,핑크 비버,KR_6627146887,Nautilus,False
4675,핑크 비버,KR_6627095797,Rell,False
4676,핑크 비버,KR_6627037143,Rakan,False
4677,핑크 비버,KR_6626382490,Alistar,True
4678,핑크 비버,KR_6626351395,Rakan,False
4679,핑크 비버,KR_6625824464,Braum,True
